car-id,initial-timestamp,car-type,time-taken-hours,distance-travelled-km,avg-kmh,route-taken,sensor-count,unique-sensors,number-campings,trace-complete
20154912014924-804,2015-08-12 13:49:24,2,70.40305555555555,36.59648256,0.5198138386354759,entrance1/camping2/camping2/general-gate7/entrance3,5,4,2,True
20150113120141-485,2015-08-13 12:01:41,1,48.469722222222224,53.20491264,1.0976937807909863,entrance2/general-gate3/camping8/camping8/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,9,8,2,True
20154315084334-324,2015-08-15 08:43:34,3,3.834722222222222,76.66914816000002,19.993403359362556,entrance2/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,9,8,2,True
20154615114641-613,2015-08-15 11:46:41,3,0.8255555555555556,70.29614592,85.1501094589502,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,7,7,0,True
20154615114637-701,2015-08-15 11:46:37,1,1.0830555555555557,64.40594688000002,59.46689119466531,entrance4/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,11,9,2,True
20155012065005-217,2015-08-12 06:50:05,1,78.03583333333333,68.55805439999999,0.8785458099377422,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping3/camping3/entrance1,10,9,2,True
20154615124625-660,2015-08-15 12:46:25,3,0.32944444444444443,20.85709824,63.30991034064081,entrance0/entrance3,2,2,0,True
20155415065453-301,2015-08-15 06:54:53,2,6.666666666666667,72.80672256,10.921008383999999,entrance0/general-gate4/general-gate7/camping0/camping0/general-gate7/general-gate4/entrance0,8,4,2,True
20150014030027-293,2015-08-14 15:00:27,2,22.621111111111112,51.370260480000006,2.2708990830590894,entrance0/general-gate4/general-gate7/camping4/camping4/general-gate7/entrance3,7,5,2,True
20150815110828-844,2015-08-15 11:08:28,1,2.5025,147.06185472000004,58.76597591208793,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping2/camping2/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,17,10,2,True
20151715011755-827,2015-08-15 13:17:55,4,0.3625,23.85047808,65.79442228965517,entrance2/entrance4,2,2,0,True
20153315013353-23,2015-08-15 13:33:53,2,0.29444444444444445,23.85047808,81.00162366792452,entrance2/entrance4,2,2,0,True
20153515123516-876,2015-08-15 12:35:16,1,1.3158333333333334,95.11223040000002,72.28288567447753,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/entrance2,9,8,2,True
20152107042148-742,2015-08-07 16:21:48,1,189.7697222222222,67.01308416,0.353128430474947,entrance0/general-gate4/general-gate7/camping2/camping2/general-gate7/entrance3,7,5,2,True
20151115011116-242,2015-08-15 13:11:16,1,0.9502777777777778,80.72469504,84.94852445016078,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,9,9,0,True
20150409090411-319,2015-08-09 09:04:11,1,149.27555555555554,77.53819392000001,0.5194299470628518,entrance3/general-gate7/camping5/camping5/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,11,9,2,True
20151015011055-262,2015-08-15 13:10:55,1,1.6233333333333333,87.58050048000001,53.951026989733066,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/general-gate6/camping7/camping7/general-gate6/entrance2,13,11,2,True
20155410055413-237,2015-08-10 17:54:13,2,116.9888888888889,54.46020096,0.4655160116250356,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/entrance4,9,8,2,True
20151815011829-768,2015-08-15 13:18:29,1,1.621388888888889,93.47069952,57.648538336816856,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/camping8/camping8/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,12,6,2,True
20153815023818-134,2015-08-15 14:38:18,1,0.5825,31.285647360000002,53.70926585407726,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20150511080548-765,2015-08-11 08:05:48,3,103.14944444444444,113.36219136,1.099009228508798,entrance0/general-gate4/general-gate7/camping3/camping3/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,13,10,2,True
20151812061805-214,2015-08-12 06:18:05,1,81.04305555555555,62.185052160000005,0.7673088302719748,entrance3/general-gate7/camping2/camping2/general-gate7/entrance3,6,3,2,True
20152609102611-783,2015-08-09 10:26:11,1,149.17805555555555,139.14388224,0.9327369345431729,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping3/camping3/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,17,10,2,True
20155110075150-591,2015-08-10 07:51:50,1,127.77083333333333,105.54077952,0.8260162101679439,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/entrance2,11,10,2,True
20153815023810-577,2015-08-15 14:38:10,1,1.1244444444444444,69.04085760000002,61.39997217391307,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate0/camping1/camping1/general-gate0/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,16,10,2,True
20155813025810-185,2015-08-13 14:58:10,3,48.87277777777778,100.80930815999999,2.0626883255618327,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping4/camping4/general-gate7/entrance3,12,10,2,True
20153115023106-634,2015-08-15 14:31:06,3,1.3330555555555557,71.84111616000001,53.89206463346531,entrance0/general-gate4/general-gate7/camping2/camping2/general-gate7/general-gate4/entrance0,8,4,2,True
20152115022139-792,2015-08-15 14:21:39,1,1.5130555555555556,123.11481600000002,81.36833809436388,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,14,8,2,True
20153614113645-637,2015-08-14 11:36:45,1,28.301666666666666,105.54077952,3.729136547435369,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/entrance2,11,10,2,True
20155015035000-483,2015-08-15 15:50:00,2,0.35805555555555557,23.85047808,66.61111023118696,entrance4/entrance2,2,2,0,True
20152615032653-523,2015-08-15 15:26:53,1,1.3233333333333333,95.11223040000002,71.87322196473554,entrance2/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,9,8,2,True
20153110103147-254,2015-08-10 10:31:47,3,126.83777777777777,151.98644736,1.1982742840723934,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,16,10,2,True
20153515043554-475,2015-08-15 16:35:54,1,0.9083333333333333,80.72469504,88.8712238972477,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/entrance1,9,9,0,True
20151114121111-116,2015-08-14 12:11:11,2,29.459722222222222,90.86356224000001,3.0843319415774837,entrance4/general-gate5/camping8/camping8/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,9,8,2,True
20151515031550-326,2015-08-15 15:15:50,2P,2.5036111111111112,99.36089856,39.68703370864307,ranger-base/gate8/general-gate5/gate3/ranger-stop3/ranger-stop3/gate3/general-gate5/gate5/ranger-stop6/gate6/gate7/ranger-stop7/ranger-stop7/gate7/gate6/ranger-stop6/gate5/gate8/ranger-base,20,10,0,True
20153215053250-868,2015-08-15 17:32:50,4,0.48388888888888887,51.85306368,107.15902941905856,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20152815052849-816,2015-08-15 17:28:49,1,0.9033333333333333,46.63878912,51.62965585239852,entrance3/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20150715060701-150,2015-08-15 18:07:01,2,0.5411111111111111,31.285647360000002,57.817418119096516,entrance0/general-gate4/general-gate7/entrance1,4,4,0,True
20150314100300-561,2015-08-14 10:03:00,2,32.64888888888889,95.11223040000002,2.913184296215628,entrance2/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,9,8,2,True
20153715063723-831,2015-08-15 18:37:23,1,0.4697222222222222,26.45761536,56.32608828858663,entrance3/general-gate7/entrance1,3,3,0,True
20152212112246-498,2015-08-12 11:22:46,1,79.75527777777778,51.75650304,0.6489414178232719,entrance3/general-gate7/camping5/camping5/general-gate7/general-gate4/entrance0,7,5,2,True
20155814095824-763,2015-08-14 09:58:24,1,33.327222222222225,77.15195136,2.314982954341629,entrance3/general-gate7/camping4/camping4/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,11,9,2,True
20151315071346-592,2015-08-15 19:13:46,5,0.34305555555555556,23.85047808,69.5236608,entrance4/entrance2,2,2,0,True
20152915072941-719,2015-08-15 19:29:41,3,0.5080555555555556,26.45761536,52.07622487479496,entrance1/general-gate7/entrance3,3,3,0,True
20153015073041-67,2015-08-15 19:30:41,3,0.5155555555555555,28.19570688,54.689948689655175,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20151114071121-782,2015-08-14 07:11:21,2,36.92888888888889,77.44163328,2.0970474771934047,entrance1/camping0/camping0/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,10,9,2,True
20152414112403-762,2015-08-14 11:24:03,2,33.33861111111111,82.36622592,2.4705955999633393,entrance0/general-gate4/general-gate7/camping5/camping5/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,12,9,2,True
20152614122614-782,2015-08-14 12:26:14,2,32.37166666666667,123.114816,3.803165813725995,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,14,8,2,True
20150214070255-757,2015-08-14 07:02:55,1,37.904444444444444,64.11626496000002,1.6915236695784728,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,16,8,2,True
20150214020240-113,2015-08-14 14:02:40,1,30.915277777777778,92.79477503999999,3.0015830912799313,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping2/camping2/general-gate7/entrance3,11,9,2,True
20151614121612-952,2015-08-14 12:16:12,1,32.781666666666666,151.98644736,4.636324592811023,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/camping6/camping6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,16,10,2,True
20150805070853-118,2015-08-05 07:08:53,3,254.02777777777777,131.41903104,0.5173411828802624,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping4/camping4/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,17,10,2,True
20155615085620-330,2015-08-15 20:56:20,2,0.6247222222222222,51.85306368,83.00179157314362,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,7,7,0,True
20154310044355-435,2015-08-10 16:43:55,1,125.15555555555555,103.89924864000001,0.8301609000000001,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/camping8/camping8/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,14,9,2,True
20151714081717-477,2015-08-14 08:17:17,3,37.77111111111111,101.19555072000001,2.6791785505677477,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping5/camping5/general-gate7/entrance3,12,10,2,True
20153615093614-562,2015-08-15 21:36:14,5,0.5236111111111111,26.45761536,50.52913278302387,entrance1/general-gate7/entrance3,3,3,0,True
20150114070109-176,2015-08-14 07:01:09,2,39.333333333333336,101.19555072000001,2.572768238644068,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping5/camping5/general-gate7/entrance3,12,10,2,True
20153114033108-799,2015-08-14 15:31:08,1,30.969722222222224,75.02761728,2.4226118898207027,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/camping8/camping8/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,12,7,2,True
20155413065431-352,2015-08-13 06:54:31,1,63.80916666666667,76.18634496,1.19397179026002,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping5/camping5/general-gate7/entrance1,11,9,2,True
20153411103429-694,2015-08-11 10:34:29,1,108.42777777777778,63.63346176,0.586874166972383,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/camping8/camping8/general-gate3/entrance2,11,10,2,True
20154815104823-873,2015-08-15 22:48:23,1,0.5916666666666667,28.19570688,47.654715853521125,entrance0/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,6,6,0,True
20155410075450-130,2015-08-10 07:54:50,1,135.74972222222223,90.86356224000001,0.6693462111933931,entrance1/camping2/camping2/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,11,10,2,True
20152315112350-62,2015-08-15 23:23:50,2,0.6108333333333333,31.285647360000002,51.21797657844475,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20150316120339-456,2015-08-16 00:03:39,3,0.5525,28.195706879999996,51.03295362895927,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,6,6,0,True
20154516124509-966,2015-08-16 00:45:09,1,0.4913888888888889,26.45761536,53.84251853928773,entrance3/general-gate7/entrance1,3,3,0,True
20155616035600-5,2015-08-16 03:56:00,5,0.8425,46.63878912,55.357613198813056,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,6,6,0,True
20150816060819-162,2015-08-16 06:08:19,1,0.08861111111111111,4.24866816,47.94735227586207,entrance4/camping6/camping6/entrance4,4,2,2,True
20153016053018-90,2015-08-16 05:30:18,2,0.9547222222222222,57.06733824000001,59.773761322083224,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,8,8,0,True
20150216060224-299,2015-08-16 06:02:24,3,0.5097222222222222,31.285647360000002,61.37783678256132,entrance1/general-gate7/general-gate4/entrance0,4,4,0,True
20152502062553-799,2015-08-02 06:25:53,3,336.9633333333333,37.94833152,0.11261857824293446,entrance1/camping3/camping3/general-gate7/entrance3,5,4,2,True
20151514111535-583,2015-08-14 11:15:35,1,44.143055555555556,93.76038144,2.124012039039738,entrance3/general-gate7/camping0/camping0/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/entrance2,11,9,2,True
20154212044215-152,2015-08-12 16:42:15,1,87.29861111111111,100.80930816,1.1547641695203246,entrance3/general-gate7/camping4/camping4/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,12,10,2,True
20151907011919-265,2015-08-07 13:19:19,1,210.69055555555556,46.54222848,0.22090325006394315,entrance3/general-gate7/camping4/camping4/general-gate7/entrance3,6,3,2,True
20155815125829-147,2015-08-15 12:58:29,1,19.095,46.928471040000005,2.4576313715632367,entrance3/general-gate7/camping5/camping5/general-gate7/entrance3,6,3,2,True
20154715054748-43,2015-08-15 17:47:48,2,14.54888888888889,97.62280704,6.709983682297235,entrance2/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping2/camping2/general-gate7/general-gate4/entrance0,12,9,2,True
20150112080156-678,2015-08-12 08:01:56,3,96.32111111111111,64.40594688000002,0.668658678632814,entrance4/general-gate6/camping7/camping7/general-gate6/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,11,9,2,True
20152315102309-132,2015-08-15 10:23:09,2,21.989722222222223,116.45213184,5.295752745904021,entrance3/general-gate7/camping2/camping2/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/general-gate5/entrance4,12,10,2,True
20152516082512-745,2015-08-16 08:25:12,5,0.35138888888888886,23.85047808,67.87487833043478,entrance4/entrance2,2,2,0,True
20154116084111-994,2015-08-16 08:41:11,3,0.395,20.85709824,52.802780354430375,entrance3/entrance0,2,2,0,True
20154416084444-481,2015-08-16 08:44:44,2,0.35333333333333333,20.85709824,59.02952332075471,entrance3/entrance0,2,2,0,True
20150914080950-53,2015-08-14 08:09:50,1,48.964166666666664,106.02358272000002,2.1653300758037344,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping5/camping5/general-gate7/general-gate4/entrance0,13,10,2,True
20150615050655-209,2015-08-15 17:06:55,3,16.023611111111112,53.20491264,3.3204071336395944,entrance2/general-gate3/camping8/camping8/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance3,9,8,2,True
20150115020146-483,2015-08-15 14:01:46,3,19.942777777777778,116.45213184,5.839313516784133,entrance4/general-gate5/general-gate2/ranger-stop0/ranger-stop2/general-gate1/general-gate4/general-gate7/camping2/camping2/general-gate7/entrance3,12,10,2,True
20155310105320-51,2015-08-10 10:53:20,2,143.19666666666666,85.45616640000001,0.5967748299541424,entrance1/general-gate7/general-gate4/general-gate1/ranger-stop2/ranger-stop0/general-gate2/camping8/camping8/general-gate2/ranger-stop0/ranger-stop2/general-gate1/entrance0,14,9,2,True
